file_path,file_hash,object_id,container_group_id,frequency,file_size_bytes,file_size_mb
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0025953.jpg,5b56a7feeeafa1152c0623898048f4b6,1132,18,1,273040,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026525.jpg,9dcccbb73dc7fe64c66c1bee95ba2f58,1144,11,1,273790,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0025992.jpg,0aff80c88427c39d62340d3339ff9438,1145,12,1,249077,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0025825.jpg,b58f533def130ad88a399ac54537b0f3,1149,16,1,294418,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026848.jpg,16879939742626f3f4670e00e029d5af,1151,18,1,235871,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0030408.jpg,b6e4ce9a5205c612bcd2af41192b4c7a,1752,19,1,310815,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029830.jpg,53e7d28acfd31db0db3bff0081a5c172,1753,0,1,259931,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026040.jpg,f483cae644a4d471ed7018e6a1924220,1160,7,1,245057,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026905.jpg,ace359c2e89d51ce988d917fca02eb4e,1165,13,1,286887,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026468.jpg,0f96baf7dbdc076ee1a97eb238e85632,1174,2,1,155738,0.15
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027950.jpg,d77ce0d37ffd974ebb136d101880ce60,1179,7,1,166916,0.16
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0030586.jpg,d8e87017be5e2c29aaedb5f48a47c2db,1754,1,1,295806,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026709.jpg,a6e5bc3f62cb97a59f9c0716611bda20,1190,18,1,301437,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0030143.jpg,dffeac3f66423e78573b592e056c51fc,1755,3,1,243545,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0031922.jpg,5bb86d31188406d3ebceec9eea3a060e,1756,4,1,243237,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0025957.jpg,5477723c5163e6a8c4d9e02342656e34,1195,3,1,260619,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027615.jpg,37a6cdcf1f5067c1d0cf7fc810015c9f,1196,4,1,263206,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026457.jpg,eb80c506e5eb36871454a3f05a141c33,1201,10,1,271535,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0032422.jpg,669509a7e06a8092bf7a84474d5f3c4e,1757,5,1,255767,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0030036.jpg,91dc7341ea7156ad96f3a67e91eb5062,1758,6,1,232843,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027562.jpg,a2c9e899ab41efe11cdab35aae083ed4,1203,11,1,248041,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0032437.jpg,0e184afbb6d668499f86f368f15bfc02,1759,14,1,285451,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027172.jpg,757cdd12ddf122fe17282632df0a60c4,1209,16,1,254845,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0030142.jpg,ffc321bae2a5bd0754967f321898b1d5,1760,15,1,251334,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0031506.jpg,a036342a2a6c35866ff096dc93759aa0,1761,17,1,301886,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0030826.jpg,f645594cf662c160749ff60e4bb72a1f,1762,19,1,262754,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0031292.jpg,d5c64189b3b638180ae2b09fc825cb80,1763,0,1,257636,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027802.jpg,d25ce924279dba206ad3d07b789b8977,1219,6,1,229911,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026857.jpg,cf3b612f90845fa7893941cfd5b499ab,1226,17,1,277681,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028517.jpg,e67c0593ea5ebc6aa972b094f4bb5a9b,1230,1,1,291607,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0030825.jpg,62f6561f2379e44c25fbba42de782784,1764,2,1,244429,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0025780.jpg,ba2381d69596ee6568e929fde28f8db0,1242,13,1,260942,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027829.jpg,4f3a2edf3c26f589c0a2d976060bbc58,1244,15,1,222294,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029025.jpg,39a60e04dbbd4aee97aa585955f7ec72,1248,19,1,265155,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0032404.jpg,bb25ca9e851bf8252e79d580ef24c57f,1765,5,1,265171,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029781.jpg,8a79b4abf7f6237104200b0018ebd0d7,1766,8,1,237050,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0032206.jpg,699dcad57ac694ceaddb381d128493ef,1767,9,1,264786,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027958.jpg,6a4a1fb4ee412d2612832a4969b79e20,1263,14,1,304406,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028854.jpg,30137718fd63cf9f5746a758681c41cf,1267,18,1,277851,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0031108.jpg,8165e131bb4c7a5eb562236a4e158896,1768,10,1,136952,0.13
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029141.jpg,5a4f819c4083faf013091d3576a6ebeb,1272,3,1,236726,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0031040.jpg,fd8a1e93b886731e591dc144c1cb5831,1769,12,1,254051,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026702.jpg,e851ddf91a303cd70b16eedc1d540a44,1277,6,1,279799,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0033494.jpg,f2e2f5d90941b95d9e9fcb4a5a9c0ac7,1770,0,1,323345,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028063.jpg,10d023f1d9584349ad664dd00b79ce4d,1281,11,1,265530,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0033866.jpg,761f836de0484c1d72b2b748ac7471f8,1771,1,1,339114,0.32
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0031335.jpg,ee06418787edba9820004afbf4c48346,1772,2,1,281890,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027580.jpg,9070fcc4b8b1b861c84ad008b03a2539,1288,1,1,237879,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0032199.jpg,f921c40e6bf38e7c16a3dcd37123878d,1773,4,1,279119,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028314.jpg,4133728e571d97738a9fce9b8ffa2629,1289,2,1,277914,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0025803.jpg,8ed19d8653ada4bb450a66916ca67885,1294,8,1,312743,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026729.jpg,d22e17826f8e63143b894c10cdc5cafd,1299,13,1,246442,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028076.jpg,0ca2ca99e96f4e859c76de2593a7f4cf,1300,15,1,256847,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0033456.jpg,e423f061bc33f3a2850e08a9e0e4128b,1774,5,1,311131,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0032854.jpg,15ebed1d303dcdddc5b8ebe1855f512a,1775,7,1,212240,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026149.jpg,a89c6226beba02368141c4c98b1777ae,1305,2,1,231529,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026765.jpg,b7481e5655d9ca8a5d4c0b4b0304c4fd,1309,5,1,265203,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028990.jpg,8f56942e016f1b9ee8de34c2af89340c,1310,6,1,272750,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027447.jpg,8af7322448773fdde01a486f2eaf6104,1311,7,1,282606,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0030463.jpg,2f61dc0cb36cae7498a73e551788191c,1776,9,1,273219,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0031609.jpg,b6c298039e336c30253c405359301d4d,1777,10,1,236977,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028370.jpg,648f94d4d732f2bf2be6a788dc140fd6,1317,13,1,276804,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027254.jpg,6be5b72353f573c93ec48c09bfacc483,1318,14,1,313807,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027650.jpg,536d74596e3129107cecc776f9310038,1323,0,1,245792,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029133.jpg,ebfcaf0bafa5e589bf27885743ca398b,1324,2,1,299092,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027334.jpg,a0fb29e4a426f23123380580257de60b,1326,4,1,204831,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027452.jpg,e9aaa1cb88d4e03db656cf5fab7ca25d,1327,5,1,291471,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029309.jpg,648d43d51ed10ca78d81a05a0b97180f,1328,6,1,151314,0.14
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026984.jpg,91511f5adad41ee044773f5448a0495f,1329,7,1,258050,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027668.jpg,4bb94021360da47962bf04e7f70e4837,1331,9,1,321848,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0027536.jpg,fb058adb30a9a7ef4f034bfe050f99fa,1335,13,1,281851,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028941.jpg,1fdc4e420e813d6027b6195a61a0ece6,1341,9,1,344641,0.33
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0033811.jpg,100e192b7588405513b319f011c25bc8,1778,12,1,299715,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028558.jpg,6fcaaec91260717f04a7c8a8db2fd25a,1342,0,1,202086,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026575.jpg,9d98ba0666104be648d7cf423256076a,1343,1,1,274739,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029915.jpg,52a48e94fa261848ca120efb5d0badf1,1779,16,1,250862,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026171.jpg,9feac2440ece090955547eab3fdfe597,1348,6,1,321683,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0031430.jpg,65dd423492b0867f35c2ddbf283c2d2b,1780,17,1,198820,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0028820.jpg,2c6f50cb2c33c3f1d45e2b0029755c6a,1349,7,1,264410,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0031381.jpg,3ed4f4e8a7e00ba6128bf61b6d2c2694,1781,19,1,246713,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029041.jpg,83d854dabfffc837b252ccd9ffcd79a9,1350,8,1,284761,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0029900.jpg,c81f820a2d2b248f5f749098ad1dcd66,1782,3,1,283866,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0026212.jpg,62ff45d19e6b588077627209c0a53966,1354,13,1,298308,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/actinic keratosis/ISIC_0033151.jpg,ed28a651890795a8c6827b2735a1531e,1783,10,1,291736,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0028795.jpg,16d1ee667ff5b86d9d30bcdc67f72c2b,1784,11,1,228741,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0027303.jpg,83429d1aeed256b2f2e00b3b3e4d2fed,1785,12,1,260272,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029851.jpg,ebabb97d492690103d59bceceb7736af,1786,14,1,296593,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0028232.jpg,1ea22111cdbafc265411ad6a70cf2092,1787,15,1,221697,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0033000.jpg,c68a04f92c9a501663a922197508b43a,1788,16,1,326525,0.31
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029059.jpg,5009b20f51357d966e913e1f300ee597,1789,17,1,243588,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0031012.jpg,cc6ef5ad07f7a87fd0b6bede4295bccf,1790,18,1,245247,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0028231.jpg,edf4a64c44a1b37864925f8f2776aad8,1791,19,1,285520,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029932.jpg,78e9eb48e4d4a1182e2609a94974f675,1792,3,1,315124,0.3
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029715.jpg,f95b15e093454d9d295a5e57e31f29c4,1793,4,1,263691,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029067.jpg,86b607e33e1251e010128bb86f07750a,1794,8,1,280100,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0027506.jpg,3a29e06fb3642c39d298dc16ae6606a3,1795,10,1,276600,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0030245.jpg,e9751a7beaa514d781d73d15cf03c247,1796,11,1,204712,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0031198.jpg,780759dfc708f0c560ebc4ae930fdd5d,1797,12,1,250944,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0028224.jpg,8382675e584bcac374764230c27cfa7f,1798,14,1,248778,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0025264.jpg,6a1d8af14a4019f4e9633fd2d6d2646c,1799,15,1,228328,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0031211.jpg,4fa9474bf13cb56ec58d4d87a7b81f30,1800,16,1,264258,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029462.jpg,8c2b6fd71a3e6df9687241180dab8213,1801,1,1,245527,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0025089.jpg,c7a7e3ec3a4aa0ff19afa8d38b6506fd,1802,17,1,269907,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0026152.jpg,a2681438bdf48d8ad3166cecba66d3be,1803,18,1,300412,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0028816.jpg,128aeb7bafcf1ce138adde6fbb5203c6,1804,19,1,225887,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0027700.jpg,50679dd5aaee5f5cabd01952593b7b84,1805,0,1,278044,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0030297.jpg,667a5d7eeaf05da55fabd0aaae6f6e7e,1806,3,1,275915,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029315.jpg,0417dd471f63af26b673d29718901611,1807,4,1,215051,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0031570.jpg,40d0554aa0697608cb299d5e3ddaf306,1808,5,1,285497,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0025539.jpg,707086625f2e2f3f3f1a9e6b99bc3fa0,1809,8,1,295390,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0030487.jpg,869467ec020257e47c78f502d33fe1d7,1810,9,1,275887,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0032455.jpg,2385a010b2a9bada71f13c097d54d7fb,1811,10,1,286557,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0025471.jpg,4c1b6690c2f6e794ceaf047a30dbd9ac,1812,11,1,216552,0.21
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0026178.jpg,7f8afd54204ade8524e03eda902969e0,1813,12,1,293681,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0027529.jpg,220e3bc416e43629e28e3f3d086caa19,1814,14,1,235340,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0030280.jpg,335f3300d35847e002eb927c9fbf360f,1815,0,1,265658,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0027930.jpg,194528ff2bf150b0b3dd89e79b392ebf,1816,15,1,369675,0.35
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0028381.jpg,a54a86ac33b1ffe315e47464e82f49e3,1817,16,1,273211,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0025712.jpg,820b5ba21afc6c28bd761c10fec6f725,1818,17,1,260099,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0031940.jpg,faf7758f4b1ef6d2a39dc10ed9d322f0,1819,18,1,243545,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0030191.jpg,3f2712bdd29cdf648d9e62a6533b9d1e,1820,19,1,249751,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029371.jpg,ed14605b262cfa29ed49a773f95b9a93,1821,1,1,200901,0.19
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0025577.jpg,0ce837c5bac08c8e1f9f9be80dc0a6bf,1822,2,1,238473,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0031927.jpg,5e25f7db35bf64f7f9aa1e1c4fd75789,1823,3,1,262723,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0030387.jpg,e087411cd267b9b8ee767041d90aace1,1824,4,1,208594,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0028872.jpg,ef9264d863aa417b54282b040c8bab00,1825,5,1,234757,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029563.jpg,f3d6ed3346a5335dc4a9133ee8c3e82c,1826,6,1,277921,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0028132.jpg,326e228d4ed7b509a9d5b3f0245b7475,1827,7,1,254847,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0026645.jpg,34f38567e46f8b1594445faf367e036e,1828,8,1,296803,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0025358.jpg,dd3a15a612afc68f96d4c9524f376942,1829,9,1,228572,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0032397.jpg,c2c5ae9a7e9ccbdf069fd8b339780bc7,1830,10,1,242158,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0031852.jpg,fdd76e126252210198ed55adb90a6279,1831,11,1,263646,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0033869.jpg,21cb5a3a9dca8e4c3e1ab7ee30680abc,1832,12,1,300826,0.29
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0031918.jpg,d49c35cc5241ef1516fe5e38512edf14,1833,14,1,276566,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0025831.jpg,d9602765d9cf8db792484e5b1f70fbe8,1834,15,1,210171,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0026492.jpg,2f1f94426e99c5813edbed09137d37f3,1835,16,1,275333,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0032356.jpg,c4e14d9a99d5e61a921a2d957984b031,1836,17,1,237622,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0027767.jpg,c288e7ce0e2a7ab96ca9e74290e823ce,1837,18,1,294972,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0030794.jpg,14dd61c2183b490fbf537cca8664dcf1,1838,19,1,270393,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0032154.jpg,693dd20bd480ca32a29493c5307fa3fa,1839,0,1,227531,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029549.jpg,0861d93e5b92f7962b09f7e8c73af190,1840,1,1,260942,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0026083.jpg,9c0551076074b8163df007b517e67083,1841,2,1,246340,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0025029.jpg,eceb1f6524f8b41fff887efff19ec2e4,1842,3,1,241591,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0025808.jpg,697ad6987daa08e9d1df825c9a50b0cb,1843,4,1,255832,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0031672.jpg,d87f3a78f8f2bb7a97ad548d8562ab78,1844,5,1,140467,0.13
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0030785.jpg,17bce4b9ec2f1909ae5a4755a50907b2,1845,6,1,256927,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0025411.jpg,deccf1f806f09b4e71cdbb851889b8f2,1846,7,1,277038,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0026327.jpg,bcc52f15b30287af8d7383d0337039c5,1847,8,1,282853,0.27
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029362.jpg,32a6cf70c1a2ca906e176532b592d304,1848,9,1,253631,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0028730.jpg,65a2a63c1398a0e44724520b7e25cc5f,1849,10,1,272722,0.26
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029638.jpg,3d5c3e3186769589f59d374859cdf05d,1850,11,1,236056,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0030341.jpg,85ac3792a6dfe9f324a8e6410c5ee0e4,1851,12,1,262729,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029610.jpg,2073cbcc58eb24a47b693324c274201b,1852,13,1,256969,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0026319.jpg,fa3c33288279f1beed062cf5455c29c8,1853,14,1,261042,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029002.jpg,35c90abda7e8f43c61214fd77df38c53,1854,15,1,264118,0.25
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0031659.jpg,63fc19efd0a23ee4d8e3bc5944f88b13,1855,16,1,209196,0.2
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0026872.jpg,d2191a5e89b996bb223473a397a05587,1856,17,1,249932,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0027577.jpg,6908ccc9021e1d1687fe0df1cc19c5c5,1857,18,1,289765,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0028644.jpg,a97927fd8105b0a471db497cdbff9544,1858,19,1,250225,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029573.jpg,59f1a47a9019c066d2d448c13203605f,1859,0,1,298792,0.28
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0026132.jpg,c53f73376c3e0a5750010930a9d14f66,1860,1,1,241201,0.23
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029567.jpg,36f1077125198f0a53d85b2745967d15,1861,2,1,234493,0.22
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0029598.jpg,76a07a3baeb1a9dd27eb3a7629191976,1862,3,1,251414,0.24
/Users/soneyeoluwasina/Downloads/Skin/Train/squamous cell carcinoma/ISIC_0028335.jpg,a4babece0522b06696b907aca36d1ea0,1863,4,1,239788,0.23
